pl_name,hostname,default_flag,pl_bmassprov,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,0,Mass,0,,,,0,9.2,5.0,-4.1,0,,,,0,,,,0,,,,0,,,,0,0.7,0.34,-0.31,0,,,,0
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,0,Mass,0,,,,0,9.2,5.0,-4.1,0,,,,0,,,,0,,,,0,,,,0,0.7,0.34,-0.31,0,,,,0
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,0,Mass,0,,,,0,9.2,5.0,-4.1,0,,,,0,,,,0,,,,0,,,,0,0.7,0.34,-0.31,0,,,,0
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,0,Mass,0,,,,0,16.3,12.0,-8.5,0,,,,0,,,,0,,,,0,,,,0,0.63,0.37,-0.32,0,,,,0
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,0,Mass,0,,,,0,16.3,12.0,-8.5,0,,,,0,,,,0,,,,0,,,,0,0.63,0.37,-0.32,0,,,,0
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,0,Mass,0,,,,0,16.3,12.0,-8.5,0,,,,0,,,,0,,,,0,,,,0,0.63,0.37,-0.32,0,,,,0
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,0,Mass,0,,,,0,16.3,12.0,-8.5,0,,,,0,,,,0,,,,0,,,,0,0.63,0.37,-0.32,0,,,,0
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,0,Mass,0,,,,0,16.3,12.0,-8.5,0,,,,0,,,,0,,,,0,,,,0,0.63,0.37,-0.32,0,,,,0
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,0,Mass,0,,,,0,20.1,16.4,-10.7,0,,,,0,,,,0,,,,0,,,,0,0.47,0.38,-0.25,0,,,,0
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,0,Mass,0,,,,0,20.1,16.4,-10.7,0,,,,0,,,,0,,,,0,,,,0,0.47,0.38,-0.25,0,,,,0
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,0,Mass,0,,,,0,20.1,16.4,-10.7,0,,,,0,,,,0,,,,0,,,,0,0.47,0.38,-0.25,0,,,,0
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,0,Mass,0,,,,0,37.1,25.1,-19.5,0,,,,0,,,,0,,,,0,,,,0,0.68,0.34,-0.34,0,,,,0
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,0,Mass,0,,,,0,37.1,25.1,-19.5,0,,,,0,,,,0,,,,0,,,,0,0.68,0.34,-0.34,0,,,,0
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,0,Mass,0,,,,0,37.1,25.1,-19.5,0,,,,0,,,,0,,,,0,,,,0,0.68,0.34,-0.34,0,,,,0
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,0,Mass,0,,,,0,37.1,25.1,-19.5,0,,,,0,,,,0,,,,0,,,,0,0.68,0.34,-0.34,0,,,,0
OGLE-2016-BLG-1093 b,OGLE-2016-BLG-1093,0,Mass,0,,,,0,235.19302,41.31769,-41.31769,0,,,,0,,,,0,,,,0,,,,0,0.48,0.09,-0.09,0,,,,0
OGLE-2016-BLG-1093 b,OGLE-2016-BLG-1093,0,Mass,0,,,,0,232.01474,73.10053,-76.27882,0,,,,0,,,,0,,,,0,,,,0,0.45,0.15,-0.14,0,,,,0
OGLE-2016-BLG-1093 b,OGLE-2016-BLG-1093,0,Mass,0,,,,0,200.2319,73.10053,-76.27882,0,,,,0,,,,0,,,,0,,,,0,0.41,0.15,-0.16,0,,,,0
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,1,Mass,0,,,,0,4.55,2.31,-2.31,0,,,,0,,,,0,,,,0,,,,0,0.37,0.19,-0.19,0,,,,0
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,0,Mass,0,,,,0,3.52,3.11,-1.8,0,,,,0,,,,0,,,,0,,,,0,0.23,0.2,-0.12,0,,,,0
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,0,Mass,0,,,,0,4.67,2.31,-2.31,0,,,,0,,,,0,,,,0,,,,0,0.38,0.19,-0.19,0,,,,0
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,0,Mass,0,,,,0,22.23,21.19,-11.79,0,,,,0,,,,0,,,,0,,,,0,0.29,0.28,-0.15,0,,,,0
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,0,Mass,0,,,,0,17.42,19.08,-9.18,0,,,,0,,,,0,,,,0,,,,0,0.22,0.24,-0.12,0,,,,0
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,1,Mass,0,,,,0,61.27,35.88,-35.88,0,,,,0,,,,0,,,,0,,,,0,0.42,0.25,-0.25,0,,,,0
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,0,Mass,0,,,,0,58.95,34.51,-34.51,0,,,,0,,,,0,,,,0,,,,0,0.42,0.25,-0.25,0,,,,0
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,0,Mass,0,,,,0,62.41,36.55,-36.55,0,,,,0,,,,0,,,,0,,,,0,0.42,0.25,-0.25,0,,,,0
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,1,Mass,0,,,,0,143.02278,127.13136,-79.4571,0,,,,0,,,,0,,,,0,,,,0,0.36,0.32,-0.2,0,,,,0
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,0,Mass,0,,,,0,149.37935,133.48793,-82.63539,0,,,,0,,,,0,,,,0,,,,0,0.36,0.31,-0.2,0,,,,0
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,1,Mass,0,,,,0,540.30829,82.63539,-82.63539,0,,,,0,,,,0,,,,0,,,,0,0.69,0.04,-0.04,0,,,,0
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,0,Mass,0,,,,0,540.30829,82.63539,-82.63539,0,,,,0,,,,0,,,,0,,,,0,0.69,0.04,-0.04,0,,,,0
KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,1,Mass,0,,,,0,60.3874,66.74397,-34.96112,0,,,,0,,,,0,,,,0,,,,0,0.3,0.34,-0.18,0,,,,0
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,1,Mass,0,,,,0,5.19,5.39,-2.8,0,,,,0,,,,0,,,,0,,,,0,0.32,0.31,-0.17,0,,,,0
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,1,Mass,0,,,,0,2.32,7.43,-1.56,0,,,,0,,,,0,,,,0,,,,0,0.41,0.25,-0.21,0,,,,0
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,0,Mass,0,,,,0,4.79,1.56,-1.6,0,,,,0,,,,0,,,,0,,,,0,0.75,0.24,-0.25,0,,,,0
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,0,Mass,0,,,,0,5.87,4.43,-3.04,0,,,,0,,,,0,,,,0,,,,0,0.44,0.33,-0.23,0,,,,0
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,0,Mass,0,,,,0,4.67,3.75,-2.64,0,,,,0,,,,0,,,,0,,,,0,0.37,0.31,-0.21,0,,,,0
OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,1,Mass,0,,,,0,2.48,1.19,-0.98,0,,,,0,,,,0,,,,0,,,,0,0.61,0.29,-0.24,0,,,,0
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,1,Mass,0,,,,0,16.3,12.0,-8.5,0,,,,0,,,,0,,,,0,,,,0,0.63,0.37,-0.32,0,,,,0
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,1,Mass,0,,,,0,1169.60854,219.3016,-457.67291,0,,,,0,,,,0,,,,0,,,,0,0.73,0.14,-0.29,0,,,,0
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,0,Mass,0,,,,0,5.63,3.59,-2.85,0,,,,0,,,,0,,,,0,,,,0,0.34,0.22,-0.17,0,,,,0
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,1,Mass,0,,,,0,4.08,2.58,-2.08,0,,,,0,,,,0,,,,0,,,,0,0.25,0.16,-0.13,0,,,,0
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,0,Mass,0,,,,0,4.87,2.72,-2.0,0,,,,0,,,,0,,,,0,,,,0,0.41,0.23,-0.17,0,,,,0
WD 0806-661 b,WD 0806-661,0,Mass,0,,,,0,2383.6,476.7,-476.7,0,,,,0,323.0,23.0,-23.0,0,,,,0,,,,0,,,,0,,,,0
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,0,Mass,0,,,,0,4.47,1.56,-1.52,0,,,,0,,,,0,,,,0,,,,0,0.74,0.25,-0.26,0,,,,0
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,1,Mass,0,,,,0,5.27,4.71,-2.72,0,,,,0,,,,0,,,,0,,,,0,0.38,0.34,-0.2,0,,,,0
Kepler-49 b,Kepler-49,0,Mass,0,2.04,0.08,-0.08,0,8.6,1.9,-1.7,0,7.204,,,0,,,,0,,,,0,0.58,,,0,0.62,,,0,,,,0
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,1,Mass,0,,,,0,37.1,25.1,-19.5,0,,,,0,,,,0,,,,0,,,,0,0.68,0.34,-0.34,0,,,,0
SR 12 AB c,SR 12 AB,1,Mass,0,,,,0,4131.62,2224.72,-2224.72,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Ross 458 c,Ross 458,0,Mass,0,,,,0,2542.64,953.49,-635.66,0,,,,0,,,,0,3646.0,157.0,-157.0,0,0.56,0.02,-0.02,0,0.56,0.02,-0.02,0,4.68,0.01,-0.01,0
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,0,Mass,0,,,,0,9.2,5.0,-4.1,0,,,,0,,,,0,,,,0,,,,0,0.7,0.34,-0.31,0,,,,0
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,0,Mass,0,,,,0,3.57,3.17,-1.83,0,,,,0,,,,0,,,,0,,,,0,0.23,0.2,-0.12,0,,,,0
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,1,Mass,0,,,,0,1287.20505,549.84314,-587.98255,0,,,,0,,,,0,,,,0,,,,0,0.79,0.33,-0.36,0,,,,0
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,1,Mass,0,,,,0,5.59,3.57,-2.83,0,,,,0,,,,0,,,,0,,,,0,0.34,0.22,-0.17,0,,,,0
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,0,Mass,0,,,,0,260.0,160.0,-99.0,0,,,,0,103.0,28.0,-26.0,0,,,,0,,,,0,0.3,0.19,-0.12,0,,,,0
Kepler-28 b,Kepler-28,1,Mass,0,3.6,,,0,479.9,,,1,5.9123,,,0,,,,0,4590.0,,,0,0.7,,,0,0.75,,,0,4.29,,,0
bet Pic b,bet Pic,0,Mass,0,,,,0,3146.517,,,0,7800.0,,,0,,,,0,,,,0,,,,0,1.75,,,0,,,,0
Kepler-305 b,Kepler-305,1,Mass,0,3.6,0.9,-0.36,0,10.5,2.6,-2.0,0,5.487,,,0,,,,0,,,,0,0.8,0.2,-0.08,0,0.76,0.13,-0.06,0,4.51,0.07,-0.26,0
Kepler-49 c,Kepler-49,0,Mass,0,2.99,0.07,-0.07,0,8.3,2.7,-2.2,0,10.913,,,0,,,,0,,,,0,0.58,,,0,0.62,,,0,,,,0
Kepler-49 b,Kepler-49,0,Mass,0,2.3,0.2,-0.2,0,8.0,1.9,-1.6,0,7.204,,,0,,,,0,,,,0,,,,0,0.5,0.04,-0.04,0,,,,0
Kepler-49 c,Kepler-49,0,Mass,0,2.8,0.3,-0.3,0,5.9,1.5,-1.5,0,10.913,,,0,,,,0,,,,0,,,,0,0.5,0.04,-0.04,0,,,,0
HD 25015 b,HD 25015,1,Mass,0,,,,0,2866.32778,388.44578,-558.26624,0,6134.4269993,618.42582502,-506.67463269,0,,,,0,,,,0,,,,0,0.86,0.1,-0.1,0,,,,0
HD 81040 b,HD 81040,1,Mass,0,,,,0,2172.35017,329.40574,-294.63541,0,1005.98853873,7.62637204,-6.37241921,0,,,,0,,,,0,,,,0,1.03,0.12,-0.12,0,,,,0
HD 221420 b,HD 221420,0,Mass,0,,,,0,6547.26518,635.65681,-508.52545,0,10120.0,1100.0,-910.0,0,,,,0,,,,0,,,,0,1.28,0.08,-0.08,0,,,,0
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,1,Mass,0,,,,0,130.0,20.0,-20.0,0,,,,0,,,,0,,,,0,,,,0,0.56,0.07,-0.07,0,,,,0
eps Eri b,eps Eri,0,Mass,0,,,,0,540.311,,,0,2502.1,20.1,-20.1,0,,,,0,,,,0,,,,0,0.85,,,0,,,,0
Kepler-385 b,Kepler-385,0,Mass,0,2.79,1.62,-0.35,0,12.8,11.4,-6.8,0,10.044,,,0,,,,0,,,,0,1.15,,,0,1.09,,,0,,,,0
Kepler-57 b,Kepler-57,1,Mass,0,2.19,,,0,115.0,,,1,5.7293196,1.8e-05,-1.8e-05,0,,,,0,5145.0,,,0,0.73,,,0,0.83,,,0,4.63,,,0
Kepler-57 c,Kepler-57,1,Mass,0,1.55,,,0,9.1,,,1,11.6092567,8.6e-05,-8.6e-05,0,,,,0,5145.0,,,0,0.73,,,0,0.83,,,0,4.63,,,0
DP Leo b,DP Leo,0,Mass,0,,,,0,1995.88832,184.33363,-184.33363,0,8693.0,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
HD 83443 c,HD 83443,1,Mass,0,,,,0,476.74261,158.9142,-63.56568,0,8241.0,1019.0,-530.0,0,,,,0,5442.0,17.0,-17.0,0,0.94,0.02,-0.02,0,1.0,0.03,-0.03,0,4.39,0.04,-0.04,0
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,0,Mass,0,,,,0,760.0,480.0,-300.0,0,3000.0,,,0,,,,0,,,,0,,,,0,0.43,0.27,-0.17,0,,,,0
HD 93963 A c,HD 93963 A,1,Mass,0,3.228,0.059,-0.059,0,19.2,4.1,-4.1,0,3.6451398,1.06e-05,-1.42e-05,0,1344.0,18.0,-18.0,0,5987.0,64.0,-64.0,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0,4.49,0.11,-0.11,0
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,0,Mass,0,,,,0,10.4,1.7,-1.7,0,2800.0,2800.0,-500.0,0,,,,0,,,,0,,,,0,0.56,0.09,-0.09,0,,,,0
K2-229 c,K2-229,0,Mass,0,2.12,0.11,-0.08,0,21.3,,,1,8.32834,0.00045,-0.00045,0,800.0,20.0,-20.0,0,5185.0,32.0,-32.0,0,0.79,0.03,-0.02,0,0.84,0.02,-0.03,0,4.56,0.03,-0.05,0
Kepler-305 d,Kepler-305,0,Mass,0,2.7,0.2,-0.2,0,9.1,6.1,-3.8,0,16.739,,,0,,,,0,,,,0,,,,0,0.8,0.04,-0.05,0,,,,0
KOI-1831 d,Kepler-324,1,Mass,0,1.13,0.05,-0.05,0,2.23,0.5,-0.84,0,34.169,,,0,475.0,9.0,-9.0,0,5233.0,60.0,-60.0,0,0.83,0.02,-0.02,0,0.9,0.02,-0.03,0,,,,0
NGTS-4 b,NGTS-4,1,Mass,0,3.18,0.26,-0.26,0,20.6,3.0,-3.0,0,1.3373508,8e-06,-8e-06,0,1650.0,400.0,-400.0,0,5143.0,100.0,-100.0,0,0.84,0.01,-0.01,0,0.75,0.02,-0.02,0,4.5,0.1,-0.1,0
HD 203030 b,HD 203030,1,Mass,0,14.46,0.673,-0.448,0,3496.11248,1271.31363,-953.48522,0,,,,0,1040.0,50.0,-50.0,0,,,,0,,,,0,,,,0,,,,0
Kepler-129 c,Kepler-129,1,Mass,0,2.52,0.07,-0.07,0,43.0,13.0,-12.0,0,82.2,,,0,,,,0,5770.0,83.0,-83.0,0,1.65,0.01,-0.01,0,1.18,0.02,-0.03,0,,,,0
Kepler-27 c,Kepler-27,0,Mass,0,7.17,0.38,-0.27,0,21.2,3.2,-3.7,0,31.33,,,0,,,,0,,,,0,0.86,,,0,0.98,,,0,,,,0
Kepler-595 c,Kepler-595,1,Mass,0,1.009,0.024,-0.024,0,3.3,1.7,-1.0,0,12.38602,5e-06,-5e-06,0,,,,0,,,,0,0.82,0.24,-0.24,0,0.93,0.06,-0.06,0,,,,0
HD 106252 b,HD 106252,0,Mass,0,,,,0,3178.28407,247.90616,-232.01474,0,1535.0,4.0,-4.0,0,,,,0,,,,0,,,,0,1.05,0.02,-0.02,0,,,,0
K2-146 b,K2-146,0,Mass,0,2.25,0.1,-0.1,0,5.6,0.7,-0.7,0,2.6698,0.0001,-0.0001,0,,,,0,3385.0,70.0,-70.0,0,0.35,0.04,-0.04,0,0.36,0.04,-0.04,0,4.91,0.04,-0.04,0
HD 29021 b,HD 29021,0,Mass,0,,,,0,1420.69298,212.94503,-206.58846,0,1365.0,7.0,-7.0,0,,,,0,,,,0,,,,0,0.86,0.02,-0.02,0,,,,0
TIC 172900988 b,TIC 172900988 Aa,0,Mass,0,11.2,0.43,-0.43,0,869.7,5.0,-5.0,0,198.856,0.099,-0.099,0,,,,0,6050.0,100.0,-100.0,0,1.38,0.0,-0.0,0,1.24,0.0,-0.0,0,4.25,0.0,-0.0,0
HD 171238 b,HD 171238,0,Mass,0,,,,0,2796.88998,1144.18227,-413.17693,0,1515.0,16.0,-17.0,0,,,,0,,,,0,,,,0,0.92,0.03,-0.03,0,,,,0
HD 106315 c,HD 106315,1,Mass,0,4.35,0.23,-0.23,0,15.2,3.7,-3.7,0,21.05704,0.00046,-0.00046,0,886.0,20.0,-20.0,0,6327.0,48.0,-48.0,0,1.3,0.06,-0.06,0,1.09,0.04,-0.04,0,4.25,0.04,-0.04,0
HATS-37 A b,HATS-37 A,1,Mass,0,6.793,0.179,-0.179,0,31.46517,13.34886,-13.34886,0,4.3315366,4.1e-06,-4.1e-06,0,1085.0,16.0,-12.0,0,5326.0,44.0,-44.0,0,0.88,0.02,-0.01,0,0.84,0.02,-0.01,0,4.48,0.02,-0.02,0
HD 106315 b,HD 106315,1,Mass,0,2.44,0.17,-0.17,0,12.6,3.2,-3.2,0,9.55237,0.00089,-0.00089,0,1153.0,25.0,-25.0,0,6327.0,48.0,-48.0,0,1.3,0.06,-0.06,0,1.09,0.04,-0.04,0,4.25,0.04,-0.04,0
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,1,Mass,0,,,,0,4131.79,317.83,-317.83,0,,,,0,,,,0,,,,0,,,,0,0.19,0.02,-0.02,0,,,,0
K2-146 c,K2-146,1,Mass,0,2.19,0.07,-0.07,0,7.49,0.24,-0.24,0,4.00498,0.00011,-0.00011,0,,,,0,3385.0,70.0,-70.0,0,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,,,,0
Kepler-418 b,Kepler-418,0,Mass,0,13.451,1.793,-1.793,0,349.613,,,1,86.679,,,0,,,,0,6029.0,169.0,-169.0,0,1.6,0.68,-0.36,0,1.29,0.21,-0.1,0,,,,0
Kepler-60 c,Kepler-60,0,Mass,0,1.8,0.3,-0.3,0,2.0,0.3,-0.5,0,8.919,,,0,,,,0,,,,0,,,,0,1.0,0.1,-0.1,0,,,,0
Kepler-60 d,Kepler-60,0,Mass,0,1.6,0.3,-0.3,0,3.9,0.7,-0.6,0,11.899,,,0,,,,0,,,,0,,,,0,1.0,0.1,-0.1,0,,,,0
K2-199 b,K2-199,1,Mass,0,1.73,0.05,-0.04,0,6.9,1.8,-1.8,0,3.2253993,2.4e-06,-2.4e-06,0,913.0,23.0,-23.0,0,4491.0,100.0,-100.0,0,0.68,0.01,-0.01,0,0.71,0.02,-0.02,0,,,,0
HD 18599 b,HD 18599,1,Mass,0,2.6,0.15,-0.13,0,24.1,7.1,-7.7,0,4.1374354,3.6e-06,-3.7e-06,0,,,,0,5145.0,50.0,-50.0,0,0.77,0.02,-0.02,0,0.86,0.02,-0.02,0,4.54,0.09,-0.09,0
K2-199 c,K2-199,1,Mass,0,2.85,0.1,-0.09,0,12.4,2.3,-2.3,0,7.3744897,3.7e-06,-3.7e-06,0,694.0,17.0,-17.0,0,4491.0,100.0,-100.0,0,0.68,0.01,-0.01,0,0.71,0.02,-0.02,0,,,,0
HR 8799 e,HR 8799,1,Mass,0,13.115,1.457,-1.233,0,3178.3,2224.81,-1271.32,0,,,,0,1150.0,50.0,-50.0,0,7400.0,,,0,,,,0,,,,0,4.0,,,0
Kepler-54 b,Kepler-54,0,Mass,0,2.19,0.07,-0.07,0,21.5,5.6,-4.9,0,8.011,,,0,,,,0,,,,0,0.53,,,0,0.56,,,0,,,,0
Kepler-55 b,Kepler-55,0,Mass,0,2.58,0.21,-0.25,0,43.0,37.2,-18.0,0,27.95,,,0,,,,0,,,,0,0.66,,,0,0.65,,,0,,,,0
Kepler-55 c,Kepler-55,0,Mass,0,2.35,0.19,-0.22,0,69.8,32.6,-18.3,0,42.126,,,0,,,,0,,,,0,0.66,,,0,0.65,,,0,,,,0
CoRoT-8 b,CoRoT-8,0,Mass,0,6.938,0.179,-0.191,0,69.28694,10.80622,-10.80622,0,6.212445,7e-06,-7e-06,0,870.0,14.0,-14.0,0,,,,0,0.8,0.01,-0.01,0,0.89,0.04,-0.04,0,4.58,0.01,-0.01,0
Kepler-54 c,Kepler-54,0,Mass,0,1.32,0.08,-0.08,0,19.8,6.6,-4.4,0,12.072,,,0,,,,0,,,,0,0.53,,,0,0.56,,,0,,,,0
Kepler-60 b,Kepler-60,0,Mass,0,2.2,1.22,-0.56,0,23.1,11.8,-6.8,0,7.131,,,0,,,,0,,,,0,1.45,,,0,1.1,,,0,,,,0
Kepler-60 c,Kepler-60,0,Mass,0,2.38,1.32,-0.61,0,17.2,15.2,-8.5,0,8.922,,,0,,,,0,,,,0,1.45,,,0,1.1,,,0,,,,0
Kepler-60 b,Kepler-60,0,Mass,0,1.6,0.3,-0.3,0,3.7,0.6,-0.6,0,7.133,,,0,,,,0,,,,0,,,,0,1.0,0.1,-0.1,0,,,,0
Kepler-52 b,Kepler-52,0,Mass,0,2.52,0.12,-0.12,0,79.6,47.0,-39.6,0,7.877,,,0,,,,0,,,,0,0.62,,,0,0.66,,,0,,,,0
eps Ind A b,eps Ind A,1,Mass,0,,,,0,1032.9475,123.9537,-206.5895,0,16510.0,2100.0,-1740.0,0,,,,0,,,,0,,,,0,0.75,0.04,-0.04,0,,,,0
Kepler-53 c,Kepler-53,0,Mass,0,3.12,1.2,-0.29,0,35.5,19.0,-14.8,0,38.558,,,0,,,,0,,,,0,0.94,,,0,1.02,,,0,,,,0
Kepler-53 b,Kepler-53,0,Mass,0,2.84,1.1,-0.26,0,103.1,36.2,-31.0,0,18.649,,,0,,,,0,,,,0,0.94,,,0,1.02,,,0,,,,0
Kepler-48 b,Kepler-48,0,Mass,0,2.05,0.25,-0.07,0,14.3,4.3,-4.5,0,4.778,,,0,,,,0,,,,0,0.85,,,0,0.96,,,0,,,,0
Kepler-48 c,Kepler-48,0,Mass,0,3.01,0.37,-0.1,0,9.8,3.3,-3.4,0,9.674,,,0,,,,0,,,,0,0.85,,,0,0.96,,,0,,,,0
Kepler-58 b,Kepler-58,0,Mass,0,2.66,1.18,-0.33,0,34.9,20.9,-14.5,0,10.219,,,0,,,,0,,,,0,1.08,,,0,1.02,,,0,,,,0
CI Tau b,CI Tau,1,Mass,0,,,,0,3686.828,921.707,-858.141,0,8.9891,0.0202,-0.0202,0,,,,0,,,,0,,,,0,0.9,0.02,-0.02,0,,,,0
HD 23472 d,HD 23472,1,Mass,0,0.75,0.067,-0.057,0,0.55,0.21,-0.2,0,3.97664,3e-05,-4.4e-05,0,909.0,35.0,-32.0,0,4684.0,99.0,-99.0,0,0.71,0.02,-0.02,0,0.67,0.03,-0.03,0,4.53,0.08,-0.08,0
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,1,Mass,0,,,,0,2.81,1.08,-0.99,0,,,,0,,,,0,,,,0,,,,0,0.8,0.31,-0.28,0,,,,0
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,0,Mass,0,,,,0,6.92,2.13,-2.59,0,,,,0,,,,0,,,,0,,,,0,0.75,0.23,-0.28,0,,,,0
Kepler-47 d,Kepler-47,1,Mass,0,7.04,0.66,-0.49,0,19.02,23.84,-11.67,0,187.366,0.069,-0.051,0,,,,0,,,,0,0.94,0.01,-0.01,0,0.96,0.01,-0.01,0,,,,0
Kepler-47 b,Kepler-47,1,Mass,0,3.05,0.04,-0.04,0,2.07,23.7,-2.07,0,49.4643,0.0081,-0.0074,0,,,,0,,,,0,0.94,0.01,-0.01,0,0.96,0.01,-0.01,0,,,,0
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,1,Mass,0,,,,0,101.70509,108.06166,-54.03083,0,,,,0,,,,0,,,,0,,,,0,0.25,0.27,-0.13,0,,,,0
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,1,Mass,0,,,,0,425.89007,260.61929,-222.47988,0,,,,0,,,,0,,,,0,,,,0,0.54,0.33,-0.28,0,,,,0
Kepler-57 b,Kepler-57,0,Mass,0,2.37,0.54,-0.18,0,118.1,24.1,-25.5,0,5.729,,,0,,,,0,,,,0,0.79,,,0,0.88,,,0,,,,0
Kepler-57 c,Kepler-57,0,Mass,0,1.68,0.38,-0.13,0,7.4,9.4,-6.3,0,11.609,,,0,,,,0,,,,0,0.79,,,0,0.88,,,0,,,,0
HR 8799 b,HR 8799,1,Mass,0,13.0,1.0,-1.0,0,2000.0,1000.0,-600.0,0,170000.0,,,0,,,,0,,,,0,,,,0,1.5,0.3,-0.3,0,,,,0
Kepler-33 d,Kepler-33,0,Mass,0,4.98,1.17,-1.12,0,11.7,10.0,-7.4,0,21.776,,,0,,,,0,,,,0,1.69,,,0,1.1,,,0,,,,0
Kepler-33 f,Kepler-33,0,Mass,0,4.15,0.98,-0.93,0,25.2,13.9,-10.2,0,41.028,,,0,,,,0,,,,0,1.69,,,0,1.1,,,0,,,,0
Kepler-33 e,Kepler-33,0,Mass,0,3.74,0.88,-0.84,0,12.8,12.3,-9.2,0,31.785,,,0,,,,0,,,,0,1.69,,,0,1.1,,,0,,,,0
Kepler-33 f,Kepler-33,0,Mass,0,4.0,0.85,-0.84,0,9.65,1.84,-1.66,0,41.029,,,0,,,,0,,,,0,1.69,0.26,-0.42,0,1.1,0.12,-0.11,0,,,,0
Kepler-33 c,Kepler-33,0,Mass,0,2.6,0.55,-0.55,0,0.39,1.24,-0.32,0,13.176,,,0,,,,0,,,,0,1.69,0.26,-0.42,0,1.1,0.12,-0.11,0,,,,0
Kepler-33 e,Kepler-33,0,Mass,0,3.53,0.75,-0.73,0,5.57,1.16,-1.07,0,31.784,,,0,,,,0,,,,0,1.69,0.26,-0.42,0,1.1,0.12,-0.11,0,,,,0
Kepler-33 d,Kepler-33,0,Mass,0,4.6,1.0,-0.9,0,4.1,1.7,-2.0,0,21.776,,,0,,,,0,,,,0,,,,0,1.1,0.1,-0.1,0,,,,0
